,Vendedor,Fecha,Modelo,Cantidad,Precio Unitario,Descuento,Subtotal,I.V.A,Total
6133,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6150,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6167,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6184,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6201,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6218,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6235,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6252,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6269,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6286,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6303,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6320,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6337,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6354,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6371,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6388,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6405,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6422,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6439,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6472,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6489,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6506,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6523,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6540,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6557,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6574,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6591,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6608,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6625,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6642,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6659,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6676,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6693,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6710,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6727,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6744,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6761,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6778,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6795,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6812,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6829,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6846,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6863,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6880,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6897,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6914,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6931,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6948,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6965,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6982,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
6999,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7016,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7033,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7050,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7067,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7084,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7101,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7118,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7135,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7152,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7169,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7186,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7203,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7220,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7237,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7254,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7271,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7288,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7305,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7322,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7339,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7356,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7373,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7390,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7407,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7424,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7441,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7458,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7475,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7492,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7509,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7526,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7543,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7560,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7577,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7594,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7611,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7628,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7645,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7662,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7679,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7696,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7713,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7730,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7747,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7764,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7781,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7798,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7815,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7832,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7849,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7866,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7883,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7900,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7917,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7934,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7951,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7968,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
7985,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8002,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8019,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8036,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8053,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8070,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8087,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8104,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8121,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8138,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8171,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8188,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8205,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8222,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8239,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8256,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8273,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8290,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8307,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8324,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8341,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8358,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8375,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8392,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8409,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8426,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8443,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8460,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8477,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8494,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8511,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8528,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8545,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8562,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8579,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8596,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8613,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8630,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8647,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8664,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8681,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8698,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8715,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8732,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8749,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8766,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8783,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8800,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8817,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8834,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8851,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8868,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8885,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8902,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8919,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8936,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8953,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8970,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
8987,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9004,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9021,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9038,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9055,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9072,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9089,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9106,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9123,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9140,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9157,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9174,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9191,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9208,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9225,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9242,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9259,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9276,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9293,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9310,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9327,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9344,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9361,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9378,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9395,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9412,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9429,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9446,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9463,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9480,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9497,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9514,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9531,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9548,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9565,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9582,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9599,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9616,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9633,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9650,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9667,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9684,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9701,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9718,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9735,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9752,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9769,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9786,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9803,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9820,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9837,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9870,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9887,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9904,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9921,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9938,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9955,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9972,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
9989,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10006,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10023,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10040,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10057,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10074,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10091,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10108,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10125,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10142,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10159,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10176,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10193,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10210,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10227,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10244,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10261,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10278,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10295,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10312,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10329,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10346,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10363,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10380,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10397,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10414,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10431,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10448,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10465,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10482,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10499,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10516,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10533,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10550,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10567,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10584,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10601,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10618,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10635,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10652,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10669,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10686,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10703,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10720,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10737,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10754,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10771,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10788,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10805,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10822,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10839,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10856,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10873,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10890,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10907,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10924,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10941,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10958,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10975,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
10992,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11009,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11026,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11043,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11060,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11077,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11094,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11111,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11128,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11145,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11162,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11179,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11196,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11213,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11230,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11247,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11264,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11281,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11298,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11315,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11332,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11349,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11366,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11383,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11400,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11417,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11434,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11451,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11468,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11485,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11502,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11519,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11536,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11569,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11586,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11603,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11620,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11637,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11654,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11671,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11688,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11705,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11722,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11739,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11756,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11773,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11790,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11807,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11824,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11841,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11858,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11875,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11892,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11909,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11926,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11943,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11960,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11977,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
11994,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12011,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12028,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12045,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12062,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12079,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12096,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12113,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12130,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12147,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12164,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12181,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12198,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12215,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12232,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
12249,Pedro,07/08/2006,Zapato,2,1416100,,2380,547.4,2927.4
